,Store,DayOfWeek,Date,Customers,Open,Promo,StateHoliday,SchoolHoliday
81573,179,2,2015-05-19,1110,1,1,0,0
547175,496,3,2014-02-26,670,1,0,0,0
696619,530,2,2013-10-15,764,1,0,0,1
856879,230,5,2013-05-24,880,1,0,0,0
799753,1084,1,2013-07-15,1059,1,1,0,1
258254,442,1,2014-12-08,440,1,0,0,0
517972,283,1,2014-03-24,680,1,0,0,0
650004,745,2,2013-11-26,634,1,0,0,0
40471,332,4,2015-06-25,462,1,0,0,0
582901,542,6,2014-01-25,433,1,0,0,0
835783,319,3,2013-06-12,761,1,0,0,0
491274,345,4,2014-04-17,637,1,1,0,1
71164,920,5,2015-05-29,587,1,0,0,1
521281,247,5,2014-03-21,684,1,1,0,0
591138,974,6,2014-01-18,1295,1,0,0,0
18665,826,3,2015-07-15,725,1,1,0,1
373966,176,3,2014-08-06,625,1,1,0,1
566793,44,6,2014-02-08,476,1,0,0,0
206317,43,2,2015-01-27,582,1,1,0,0
67079,180,1,2015-06-01,1096,1,1,0,0
325726,623,6,2014-09-27,588,1,0,0,0
179522,8,5,2015-02-20,650,1,1,0,0
733965,1081,4,2013-09-12,1001,1,1,0,0
595382,758,2,2014-01-14,682,1,0,0,0
496826,322,6,2014-04-12,332,1,0,0,0
486900,431,1,2014-04-21,0,0,0,b,1
735737,623,2,2013-09-10,885,1,1,0,0
686597,543,4,2013-10-24,292,1,1,0,1
77166,232,6,2015-05-23,335,1,0,0,0
172227,518,5,2015-02-27,491,1,0,0,0
758557,28,2,2013-08-20,632,1,0,0,1
187299,1095,6,2015-02-14,514,1,0,0,0
158465,136,3,2015-03-11,362,1,0,0,0
725862,783,4,2013-09-19,681,1,0,0,0
186385,181,6,2015-02-14,383,1,0,0,0
440980,226,7,2014-06-01,0,0,0,0,0
607707,818,5,2014-01-03,497,1,0,0,1
158921,592,3,2015-03-11,449,1,0,0,0
799314,645,1,2013-07-15,1883,1,1,0,0
579714,700,2,2014-01-28,511,1,0,0,0
299083,69,6,2014-10-25,876,1,0,0,1
29955,966,7,2015-07-05,0,0,0,0,0
306111,651,6,2014-10-18,839,1,0,0,0
618254,215,2,2013-12-24,330,1,0,0,1
30573,469,6,2015-07-04,1315,1,0,0,0
455808,559,1,2014-05-19,1099,1,1,0,0
199664,80,1,2015-02-02,669,1,1,0,0
270504,556,2,2014-11-25,937,1,1,0,0
491281,352,4,2014-04-17,917,1,1,0,1
291048,524,1,2014-11-03,1208,1,1,0,0
513269,40,5,2014-03-28,586,1,0,0,0
862369,145,7,2013-05-19,0,0,0,0,0
334516,1070,4,2014-09-18,700,1,1,0,0
392580,66,4,2014-07-17,512,1,1,0,0
298006,1017,1,2014-10-27,1020,1,0,0,1
247884,343,5,2014-12-19,974,1,1,0,0
491192,263,4,2014-04-17,430,1,1,0,1
295511,274,3,2014-10-29,862,1,0,0,1
18365,526,3,2015-07-15,1531,1,1,0,1
382300,71,1,2014-07-28,895,1,1,0,1
35955,276,1,2015-06-29,614,1,1,0,0
797749,195,2,2013-07-16,1530,1,1,0,0
165080,61,4,2015-03-05,551,1,1,0,0
413781,902,4,2014-06-26,560,1,0,0,0
149244,950,5,2015-03-20,603,1,1,0,0
755757,573,5,2013-08-23,308,1,0,0,1
533809,510,1,2014-03-10,870,1,0,0,0
674375,586,1,2013-11-04,2123,1,1,0,0
691074,560,7,2013-10-20,0,0,0,0,0
54838,204,5,2015-06-12,486,1,0,0,0
768385,936,1,2013-08-12,1046,1,1,0,1
362817,259,1,2014-08-18,2517,1,1,0,1
286888,21,5,2014-11-07,594,1,1,0,0
533525,226,1,2014-03-10,700,1,0,0,0
543197,978,7,2014-03-02,0,0,0,0,0
31756,537,5,2015-07-03,636,1,1,0,0
151875,236,2,2015-03-17,1023,1,1,0,0
516507,1048,3,2014-03-26,421,1,0,0,0
679554,190,3,2013-10-30,568,1,0,0,1
509111,342,2,2014-04-01,877,1,1,0,0
40302,163,4,2015-06-25,812,1,0,0,0
851136,62,3,2013-05-29,770,1,1,0,0
184511,537,1,2015-02-16,768,1,1,0,0
443046,62,5,2014-05-30,857,1,0,0,0
458978,384,5,2014-05-16,916,1,0,0,0
229170,596,3,2015-01-07,641,1,1,0,0
251750,487,1,2014-12-15,1015,1,1,0,0
188199,880,5,2015-02-13,824,1,0,0,0
521364,330,5,2014-03-21,416,1,1,0,0
784868,694,7,2013-07-28,0,0,0,0,0
249869,474,3,2014-12-17,998,1,1,0,0
65091,422,3,2015-06-03,470,1,1,0,0
766041,822,3,2013-08-14,785,1,1,0,0
456669,305,7,2014-05-18,0,0,0,0,0
671575,16,3,2013-11-06,881,1,1,0,0
743170,251,2,2013-09-03,2599,1,0,0,1
840671,747,6,2013-06-08,531,1,0,0,0
371594,690,6,2014-08-09,602,1,0,0,0
196437,198,4,2015-02-05,337,1,1,0,1
265576,257,7,2014-11-30,0,0,0,0,0
78657,608,5,2015-05-22,906,1,1,0,1
168498,134,1,2015-03-02,572,1,1,0,0
228696,122,3,2015-01-07,705,1,1,0,0
839300,491,7,2013-06-09,0,0,0,0,0
248457,1024,5,2014-12-19,1037,1,1,0,0
745604,455,7,2013-09-01,0,0,0,0,0
530852,898,4,2014-03-13,660,1,0,0,0
477717,168,2,2014-04-29,894,1,1,0,0
526551,1057,1,2014-03-17,700,1,1,0,0
130004,665,1,2015-04-06,0,0,0,b,1
691,692,5,2015-07-31,801,1,1,0,1
317988,321,7,2014-10-05,0,0,0,0,0
616754,945,4,2013-12-26,0,0,0,c,1
92500,1071,7,2015-05-10,0,0,0,0,0
714098,169,7,2013-09-29,0,0,0,0,0
441966,97,6,2014-05-31,490,1,0,0,0
144372,538,2,2015-03-24,544,1,0,0,0
531364,295,3,2014-03-12,611,1,0,0,0
687823,654,3,2013-10-23,684,1,1,0,1
2937,708,3,2015-07-29,527,1,1,0,1
12939,675,1,2015-07-20,307,1,0,0,1
589896,847,7,2014-01-19,0,0,0,0,0
446520,191,2,2014-05-27,544,1,0,0,0
554209,840,4,2014-02-20,1159,1,1,0,0
555437,953,3,2014-02-19,587,1,1,0,1
477943,394,2,2014-04-29,714,1,1,0,0
580822,693,1,2014-01-27,315,1,0,0,0
204956,912,4,2015-01-29,682,1,1,0,0
359533,802,5,2014-08-22,552,1,1,0,1
510488,604,1,2014-03-31,729,1,1,0,0
758434,1020,3,2013-08-21,1036,1,0,0,0
6836,147,6,2015-07-25,759,1,0,0,0
315856,2,2,2014-10-07,646,1,1,0,1
273998,266,5,2014-11-21,514,1,0,0,0
745046,1012,1,2013-09-02,498,1,0,0,1
157363,149,4,2015-03-12,412,1,0,0,0
330373,589,1,2014-09-22,471,1,0,0,0
333057,445,5,2014-09-19,1303,1,1,0,0
233563,529,6,2015-01-03,690,1,0,0,0
657848,784,2,2013-11-19,1070,1,1,0,0
839253,444,7,2013-06-09,0,0,0,0,0
333536,1017,5,2014-09-19,957,1,1,0,0
185804,715,7,2015-02-15,0,0,0,0,0
676063,44,6,2013-11-02,444,1,0,0,0
433934,985,7,2014-06-08,0,0,0,0,0
43847,363,1,2015-06-22,904,1,0,0,0
469777,33,2,2014-05-06,920,1,1,0,0
330587,848,1,2014-09-22,1279,1,0,0,0
92138,709,7,2015-05-10,0,0,0,0,0
745890,741,7,2013-09-01,0,0,0,0,0
684768,944,6,2013-10-26,1079,1,0,0,0
35990,311,1,2015-06-29,1004,1,1,0,0
530264,310,4,2014-03-13,621,1,0,0,0
511877,878,7,2014-03-30,0,0,0,0,0
386627,780,4,2014-07-24,798,1,0,0,1
77977,1043,6,2015-05-23,1085,1,0,0,0
642073,619,2,2013-12-03,575,1,1,0,0
158856,527,3,2015-03-11,823,1,0,0,0
589406,357,7,2014-01-19,0,0,0,0,0
13121,857,1,2015-07-20,909,1,0,0,0
621872,488,6,2013-12-21,563,1,0,0,0
354046,949,4,2014-08-28,432,1,0,0,0
62150,826,6,2015-06-06,565,1,0,0,0
481841,947,6,2014-04-26,1335,1,0,0,0
525647,153,1,2014-03-17,864,1,1,0,0
627087,128,1,2013-12-16,970,1,1,0,0
353174,1021,5,2014-08-29,1117,1,0,0,0
143531,812,3,2015-03-25,698,1,0,0,0
444079,1095,5,2014-05-30,801,1,0,0,1
786993,589,5,2013-07-26,397,1,0,0,1
741915,111,3,2013-09-04,467,1,0,0,0
561522,348,4,2014-02-13,684,1,0,0,0
550251,227,7,2014-02-23,0,0,0,0,0
390439,863,7,2014-07-20,430,1,0,0,0
662450,926,5,2013-11-15,507,1,0,0,0
673399,725,2,2013-11-05,633,1,1,0,0
147121,1057,7,2015-03-22,0,0,0,0,0
360725,1103,4,2014-08-21,367,1,1,0,1
61163,954,7,2015-06-07,0,0,0,0,0
501104,140,2,2014-04-08,914,1,0,0,0
246880,262,6,2014-12-20,3794,1,0,0,0
408432,13,1,2014-06-30,585,1,1,0,0
265179,897,1,2014-12-01,418,1,1,0,0
700596,47,5,2013-10-11,909,1,1,0,1
338277,1093,7,2014-09-14,0,0,0,0,0
79271,107,4,2015-05-21,953,1,1,0,0
335402,1013,3,2014-09-17,476,1,1,0,0
589098,49,7,2014-01-19,0,0,0,0,0
543680,346,6,2014-03-01,515,1,0,0,0
680854,375,2,2013-10-29,717,1,0,0,0
194939,930,6,2015-02-07,1281,1,0,0,0
282006,894,4,2014-11-13,978,1,1,0,0
311983,962,7,2014-10-12,0,0,0,0,0
644848,49,6,2013-11-30,637,1,0,0,0
392887,435,4,2014-07-17,382,1,1,0,1
49443,384,3,2015-06-17,980,1,1,0,0
609222,103,3,2014-01-01,0,0,0,a,1
158518,189,3,2015-03-11,695,1,0,0,0
735245,131,2,2013-09-10,642,1,1,0,0
16676,1067,5,2015-07-17,567,1,1,0,0
639964,740,4,2013-12-05,600,1,1,0,0
71174,930,5,2015-05-29,1157,1,0,0,0
104234,540,3,2015-04-29,534,1,1,0,0
243776,1017,3,2014-12-24,514,1,0,0,1
745830,681,7,2013-09-01,0,0,0,0,0
350025,608,1,2014-09-01,1515,1,1,0,1
57594,730,3,2015-06-10,760,1,0,0,0
205188,29,3,2015-01-28,662,1,1,0,0
95201,427,4,2015-05-07,807,1,1,0,0
219518,979,5,2015-01-16,696,1,1,0,0
567854,1105,6,2014-02-08,516,1,0,0,0
437406,1112,4,2014-06-05,926,1,1,0,0
285910,1085,7,2014-11-09,0,0,0,0,0
715685,641,6,2013-09-28,357,1,0,0,0
557943,114,7,2014-02-16,0,0,0,0,0
809516,812,6,2013-07-06,406,1,0,0,0
584485,1011,5,2014-01-24,963,1,1,0,0
534865,451,7,2014-03-09,0,0,0,0,0
328316,368,3,2014-09-24,530,1,0,0,0
203985,1056,5,2015-01-30,461,1,1,0,0
339255,29,5,2014-09-12,602,1,0,0,0
279032,693,7,2014-11-16,0,0,0,0,0
143083,364,3,2015-03-25,520,1,0,0,0
462815,876,2,2014-05-13,1125,1,0,0,0
116729,770,6,2015-04-18,430,1,0,0,0
422124,325,3,2014-06-18,837,1,1,0,0
346382,732,5,2014-09-05,874,1,1,0,0
528747,1023,6,2014-03-15,659,1,0,0,0
507180,641,4,2014-04-03,615,1,1,0,0
274398,746,5,2014-11-21,469,1,0,0,0
120242,938,3,2015-04-15,960,1,1,0,0
492798,754,3,2014-04-16,1155,1,1,0,0
529573,734,5,2014-03-14,535,1,0,0,0
177749,465,7,2015-02-22,0,0,0,0,0
603344,915,2,2014-01-07,650,1,1,0,0
752807,968,1,2013-08-26,1139,1,1,0,0
605902,128,6,2014-01-04,546,1,0,0,1
201351,652,7,2015-02-01,0,0,0,0,0
828359,700,3,2013-06-19,598,1,1,0,0
464347,178,7,2014-05-11,0,0,0,0,0
93050,506,6,2015-05-09,627,1,0,0,0
357809,973,7,2014-08-24,0,0,0,0,0
566482,848,7,2014-02-09,0,0,0,0,0
379948,613,4,2014-07-31,1042,1,1,0,1
634084,435,2,2013-12-10,435,1,0,0,0
180655,26,4,2015-02-19,650,1,1,0,0
805806,447,2,2013-07-09,582,1,0,0,1
691695,66,6,2013-10-19,507,1,0,0,0
265399,40,7,2014-11-30,0,0,0,0,0
754434,365,6,2013-08-24,533,1,0,0,0
185528,439,7,2015-02-15,0,0,0,0,0
282669,566,3,2014-11-12,547,1,1,0,0
107854,815,7,2015-04-26,0,0,0,0,0
861345,236,1,2013-05-20,0,0,0,a,0
729064,640,1,2013-09-16,777,1,0,0,0
820135,281,3,2013-06-26,438,1,0,0,1
89649,450,2,2015-05-12,774,1,0,0,0
765517,298,3,2013-08-14,973,1,1,0,1
38743,834,6,2015-06-27,391,1,0,0,0
789433,799,3,2013-07-24,816,1,0,0,1
44983,384,7,2015-06-21,0,0,0,0,0
770211,532,6,2013-08-10,951,1,0,0,0
659104,925,1,2013-11-18,1189,1,1,0,0
398549,493,5,2014-07-11,684,1,0,0,1
383424,305,7,2014-07-27,0,0,0,0,0
545165,716,5,2014-02-28,459,1,0,0,0
441571,817,7,2014-06-01,0,0,0,0,0
449849,175,6,2014-05-24,736,1,0,0,0
444080,1096,5,2014-05-30,926,1,0,0,0
771208,414,5,2013-08-09,426,1,0,0,1
6590,1016,7,2015-07-26,0,0,0,0,0
831040,36,7,2013-06-16,0,0,0,0,0
421528,844,4,2014-06-19,0,0,1,a,0
687903,734,3,2013-10-23,537,1,1,0,1
308947,688,3,2014-10-15,334,1,0,0,0
533230,1046,2,2014-03-11,560,1,0,0,0
137921,777,1,2015-03-30,439,1,1,0,1
346125,417,5,2014-09-05,805,1,1,0,0
522354,205,4,2014-03-20,886,1,1,0,0
236471,109,3,2014-12-31,584,1,0,0,1
122185,651,1,2015-04-13,1225,1,1,0,0
40742,603,4,2015-06-25,970,1,0,0,0
679328,1079,4,2013-10-31,618,1,0,0,0
509302,533,2,2014-04-01,1051,1,1,0,0
31375,156,5,2015-07-03,660,1,1,0,0
1921,807,4,2015-07-30,898,1,1,0,1
725202,123,4,2013-09-19,855,1,0,0,0
124278,514,6,2015-04-11,514,1,0,0,0
520298,379,6,2014-03-22,346,1,0,0,0
244720,1028,2,2014-12-23,885,1,0,0,1
334208,708,4,2014-09-18,0,0,1,0,0
602227,913,3,2014-01-08,1257,1,1,0,0
659585,291,7,2013-11-17,0,0,0,0,0
576221,552,5,2014-01-31,629,1,0,0,0
359692,988,5,2014-08-22,697,1,1,0,1
763220,231,5,2013-08-16,572,1,1,0,1
529723,884,5,2014-03-14,487,1,0,0,0
767343,1009,2,2013-08-13,544,1,1,0,1
160022,578,2,2015-03-10,584,1,0,0,0
408916,497,1,2014-06-30,1348,1,1,0,0
545277,828,5,2014-02-28,650,1,0,0,0
665212,343,2,2013-11-12,533,1,0,0,0
497193,689,6,2014-04-12,598,1,0,0,0
828951,177,2,2013-06-18,573,1,1,0,0
297221,79,1,2014-10-27,486,1,0,0,1
287682,971,5,2014-11-07,1064,1,1,0,0
146653,589,7,2015-03-22,0,0,0,0,0
315097,221,3,2014-10-08,515,1,1,0,0
546068,504,4,2014-02-27,944,1,0,0,0
17676,952,4,2015-07-16,486,1,1,0,0
624953,224,3,2013-12-18,642,1,1,0,0
31994,775,5,2015-07-03,618,1,1,0,0
727048,854,3,2013-09-18,600,1,0,0,0
152864,110,1,2015-03-16,661,1,1,0,0
841834,795,5,2013-06-07,434,1,1,0,0
323406,85,1,2014-09-29,1059,1,1,0,0
522989,840,4,2014-03-20,1053,1,1,0,0
411602,953,6,2014-06-28,249,1,0,0,0
62820,381,5,2015-06-05,987,1,1,0,0
620073,919,1,2013-12-23,973,1,0,0,1
300705,892,5,2014-10-24,952,1,1,0,1
718064,790,4,2013-09-26,680,1,1,0,0
676508,489,6,2013-11-02,299,1,0,0,0
113825,96,1,2015-04-20,539,1,0,0,0
394120,793,3,2014-07-16,469,1,1,0,1
440718,1079,1,2014-06-02,957,1,1,0,0
564463,1059,2,2014-02-11,1010,1,0,0,0
101647,183,5,2015-05-01,163,1,1,a,0
269567,553,3,2014-11-26,540,1,1,0,0
29697,708,7,2015-07-05,0,0,0,0,0
310283,45,1,2014-10-13,381,1,0,0,0
217100,791,7,2015-01-18,0,0,0,0,0
695469,495,3,2013-10-16,256,1,0,0,0
623551,1052,5,2013-12-20,1135,1,1,0,0
694344,485,4,2013-10-17,317,1,0,0,0
786265,976,6,2013-07-27,373,1,0,0,0
511916,917,7,2014-03-30,0,0,0,0,0
35166,602,2,2015-06-30,769,1,1,0,0
719163,774,3,2013-09-25,649,1,1,0,0
481780,886,6,2014-04-26,373,1,0,0,0
471044,185,1,2014-05-05,726,1,1,0,0
450494,820,6,2014-05-24,1097,1,0,0,0
134216,417,4,2015-04-02,961,1,1,0,1
422712,913,3,2014-06-18,1375,1,1,0,0
431074,355,2,2014-06-10,1204,1,0,0,0
693339,595,5,2013-10-18,1554,1,0,0,0
553310,1056,5,2014-02-21,401,1,1,0,0
264093,723,2,2014-12-02,614,1,1,0,0
148360,66,5,2015-03-20,511,1,1,0,0
236816,521,3,2014-12-31,326,1,0,0,1
13703,324,7,2015-07-19,0,0,0,0,0
837946,252,1,2013-06-10,820,1,0,0,0
130835,381,7,2015-04-05,0,0,0,0,0
496662,158,6,2014-04-12,656,1,0,0,0
58676,697,2,2015-06-09,903,1,0,0,0
213302,338,3,2015-01-21,467,1,0,0,0
757740,326,3,2013-08-21,310,1,0,0,0
717389,115,4,2013-09-26,487,1,1,0,0
271692,861,1,2014-11-24,609,1,1,0,0
87980,1011,4,2015-05-14,0,0,0,a,0
312610,591,6,2014-10-11,354,1,0,0,0
193937,1043,7,2015-02-08,0,0,0,0,0
119769,465,3,2015-04-15,595,1,1,0,0
419390,936,6,2014-06-21,751,1,0,0,0
351652,325,6,2014-08-30,453,1,0,0,0
344287,455,7,2014-09-07,0,0,0,0,0
667205,106,7,2013-11-10,0,0,0,0,0
619579,425,1,2013-12-23,822,1,0,0,1
640818,479,3,2013-12-04,1777,1,1,0,0
547160,481,3,2014-02-26,405,1,0,0,0
46835,6,5,2015-06-19,622,1,1,0,0
509061,292,2,2014-04-01,936,1,1,0,0
845222,838,2,2013-06-04,813,1,1,0,0
639215,1106,5,2013-12-06,609,1,1,0,0
205661,502,3,2015-01-28,1315,1,1,0,0
157468,254,4,2015-03-12,193,1,0,0,0
605561,902,7,2014-01-05,0,0,0,0,0
346008,286,5,2014-09-05,531,1,1,0,0
214606,527,2,2015-01-20,847,1,0,0,0
520383,464,6,2014-03-22,1698,1,0,0,0
571405,196,2,2014-02-04,806,1,1,0,0
758624,95,2,2013-08-20,897,1,0,0,1
399758,828,4,2014-07-10,571,1,0,0,0
269388,341,3,2014-11-26,824,1,1,0,0
476252,933,4,2014-05-01,0,0,1,a,0
659697,403,7,2013-11-17,0,0,0,0,0
451198,409,5,2014-05-23,544,1,1,0,0
845057,673,2,2013-06-04,592,1,1,0,0
788411,892,4,2013-07-25,753,1,0,0,1
32148,929,5,2015-07-03,803,1,1,0,0
308450,90,3,2014-10-15,992,1,0,0,1
752629,790,1,2013-08-26,818,1,1,0,0
823349,150,7,2013-06-23,0,0,0,0,0
664465,711,3,2013-11-13,451,1,0,0,0
808061,472,7,2013-07-07,0,0,0,0,0
102670,91,4,2015-04-30,651,1,1,0,0
87599,630,4,2015-05-14,0,0,0,a,0
398955,981,5,2014-07-11,760,1,0,0,0
316440,704,2,2014-10-07,1184,1,1,0,0
110652,268,4,2015-04-23,461,1,0,0,0
651419,1045,1,2013-11-25,1043,1,0,0,0
650208,949,2,2013-11-26,389,1,0,0,0
607046,157,5,2014-01-03,963,1,0,0,1
254239,112,5,2014-12-12,736,1,0,0,0
631627,208,4,2013-12-12,329,1,0,0,0
724396,432,5,2013-09-20,1338,1,0,0,0
423620,706,2,2014-06-17,526,1,1,0,1
601064,865,4,2014-01-09,632,1,1,0,0
789017,383,3,2013-07-24,1852,1,0,0,1
592689,295,4,2014-01-16,499,1,0,0,0
578221,322,3,2014-01-29,423,1,0,0,0
746432,168,6,2013-08-31,436,1,0,0,0
113766,37,1,2015-04-20,552,1,0,0,0
349112,639,2,2014-09-02,575,1,1,0,0
754472,403,6,2013-08-24,437,1,0,0,0
606080,306,6,2014-01-04,286,1,0,0,0
352301,1091,6,2014-08-30,690,1,0,0,0
222458,574,2,2015-01-13,607,1,1,0,0
38617,708,6,2015-06-27,507,1,0,0,0
609058,1054,4,2014-01-02,597,1,0,0,1
836299,835,3,2013-06-12,541,1,0,0,0
357674,817,7,2014-08-24,0,0,0,0,0
300288,391,5,2014-10-24,928,1,1,0,0
2729,500,3,2015-07-29,453,1,1,0,0
376546,1017,1,2014-08-04,1161,1,1,0,1
132648,1079,6,2015-04-04,771,1,0,0,1
674882,1093,1,2013-11-04,1007,1,1,0,0
288380,691,4,2014-11-06,615,1,1,0,0
265985,748,7,2014-11-30,0,0,0,0,0
312927,971,6,2014-10-11,838,1,0,0,0
153743,989,1,2015-03-16,770,1,1,0,0
25791,147,3,2015-07-08,761,1,0,0,1
734376,377,3,2013-09-11,903,1,1,0,0
22284,1100,7,2015-07-12,0,0,0,0,0
77826,892,6,2015-05-23,357,1,0,0,0
693572,828,5,2013-10-18,556,1,0,0,0
237904,709,2,2014-12-30,1118,1,0,0,1
495492,103,7,2014-04-13,0,0,0,0,0
253627,496,6,2014-12-13,864,1,0,0,0
121988,454,1,2015-04-13,959,1,1,0,0
26577,933,3,2015-07-08,1016,1,0,0,0
466050,766,6,2014-05-10,621,1,0,0,0
521170,136,5,2014-03-21,432,1,1,0,0
221199,430,3,2015-01-14,633,1,1,0,0
240846,870,6,2014-12-27,641,1,0,0,0
625941,97,2,2013-12-17,1049,1,1,0,0
528626,902,6,2014-03-15,674,1,0,0,0
590203,39,6,2014-01-18,419,1,0,0,0
596536,797,1,2014-01-13,374,1,0,0,0
198434,1080,3,2015-02-04,882,1,1,0,0
288781,49,3,2014-11-05,464,1,1,0,0
665808,939,2,2013-11-12,410,1,0,0,0
512743,629,6,2014-03-29,722,1,0,0,0
393105,697,4,2014-07-17,959,1,1,0,1
179650,136,5,2015-02-20,429,1,1,0,1
665872,1003,2,2013-11-12,676,1,0,0,0
476035,716,4,2014-05-01,0,0,1,a,0
666746,762,1,2013-11-11,285,1,0,0,0
723678,829,6,2013-09-21,844,1,0,0,0
561283,109,4,2014-02-13,746,1,0,0,0
299129,124,6,2014-10-25,304,1,0,0,0
530718,764,4,2014-03-13,405,1,0,0,0
703782,1003,3,2013-10-09,766,1,1,0,0
368318,123,2,2014-08-12,916,1,0,0,1
582633,274,6,2014-01-25,736,1,0,0,0
612326,977,1,2013-12-30,658,1,0,0,1
760662,1018,1,2013-08-19,1280,1,0,0,0
306621,142,5,2014-10-17,576,1,0,0,1
356416,424,1,2014-08-25,799,1,0,0,0
642687,118,1,2013-12-02,962,1,1,0,0
285046,56,7,2014-11-09,0,0,0,0,0
99320,86,7,2015-05-03,0,0,0,0,0
363710,212,7,2014-08-17,0,0,0,0,0
419392,938,6,2014-06-21,882,1,0,0,0
341869,925,3,2014-09-10,1160,1,0,0,1
503537,343,7,2014-04-06,0,0,0,0,0
37279,485,7,2015-06-28,0,0,0,0,0
531609,540,3,2014-03-12,346,1,0,0,0
322090,754,3,2014-10-01,978,1,1,0,0
356350,351,1,2014-08-25,437,1,0,0,0
473940,851,6,2014-05-03,677,1,0,0,0
835225,876,4,2013-06-13,1080,1,0,0,0
40340,201,4,2015-06-25,409,1,0,0,0
497273,769,6,2014-04-12,3336,1,0,0,0
461130,306,3,2014-05-14,412,1,0,0,0
563643,239,2,2014-02-11,373,1,0,0,0
853699,395,1,2013-05-27,660,1,1,0,0
853176,987,2,2013-05-28,925,1,1,0,0
800297,513,7,2013-07-14,0,0,0,0,0
770481,802,6,2013-08-10,565,1,0,0,0
401631,831,2,2014-07-08,1064,1,0,0,1
23770,356,5,2015-07-10,457,1,0,0,0
633451,917,3,2013-12-11,739,1,0,0,0
109070,916,6,2015-04-25,700,1,0,0,0
190526,977,3,2015-02-11,431,1,0,0,0
526991,382,7,2014-03-16,0,0,0,0,0
193940,1046,7,2015-02-08,0,0,0,0,0
153849,1095,1,2015-03-16,846,1,1,0,0
788418,899,4,2013-07-25,485,1,0,0,1
749124,630,4,2013-08-29,929,1,1,0,0
540410,421,2,2014-03-04,844,1,1,0,0
275778,158,3,2014-11-19,430,1,0,0,0
178130,846,7,2015-02-22,0,0,0,0,0
427711,337,5,2014-06-13,403,1,0,0,0
230180,491,2,2015-01-06,0,0,1,a,0
811994,1060,4,2013-07-04,905,1,1,0,0
823300,101,7,2013-06-23,0,0,0,0,0
242337,414,4,2014-12-25,0,0,0,c,1
572275,1066,2,2014-02-04,1290,1,1,0,0
523684,420,3,2014-03-19,393,1,1,0,0
56036,287,4,2015-06-11,687,1,0,0,0
468261,747,4,2014-05-08,825,1,1,0,0
535382,968,7,2014-03-09,0,0,0,0,0
515144,800,4,2014-03-27,454,1,0,0,0
858289,525,4,2013-05-23,840,1,0,0,0
359451,705,5,2014-08-22,976,1,1,0,0
595696,1072,2,2014-01-14,614,1,0,0,0
542556,337,7,2014-03-02,0,0,0,0,0
374321,592,3,2014-08-06,522,1,1,0,1
300740,937,5,2014-10-24,559,1,1,0,1
224385,271,7,2015-01-11,0,0,0,0,0
403567,910,7,2014-07-06,0,0,0,0,0
242142,193,4,2014-12-25,0,0,0,c,1
608751,747,4,2014-01-02,703,1,0,0,1
103163,584,4,2015-04-30,603,1,1,0,0
537040,396,5,2014-03-07,1102,1,1,0,0
515911,452,3,2014-03-26,373,1,0,0,0
453838,819,3,2014-05-21,520,1,1,0,0
74978,274,1,2015-05-25,1788,1,0,a,0
846212,713,1,2013-06-03,1757,1,1,0,0
593939,430,3,2014-01-15,555,1,0,0,0
21471,287,7,2015-07-12,0,0,0,0,0
396943,816,7,2014-07-13,0,0,0,0,0
809363,659,6,2013-07-06,448,1,0,0,1
351334,1055,7,2014-08-31,0,0,0,0,0
413432,553,4,2014-06-26,453,1,0,0,0
191043,379,2,2015-02-10,402,1,0,0,0
387285,443,3,2014-07-23,373,1,0,0,1
780433,719,4,2013-08-01,463,1,1,0,1
456506,142,7,2014-05-18,0,0,0,0,0
496835,331,6,2014-04-12,591,1,0,0,0
818541,917,5,2013-06-28,751,1,0,0,0
320318,867,5,2014-10-03,160,1,1,a,0
168923,559,1,2015-03-02,1176,1,1,0,0
121185,766,2,2015-04-14,566,1,1,0,0
317665,1045,1,2014-10-06,1196,1,1,0,0
150563,39,3,2015-03-18,690,1,1,0,0
315421,597,3,2014-10-08,682,1,1,0,0
179548,34,5,2015-02-20,961,1,1,0,0
739163,704,6,2013-09-07,641,1,0,0,0
700798,249,5,2013-10-11,512,1,1,0,1
344533,757,7,2014-09-07,0,0,0,0,0
810246,427,5,2013-07-05,823,1,1,0,0
319086,508,6,2014-10-04,742,1,0,0,0
436723,429,4,2014-06-05,422,1,1,0,0
562819,530,3,2014-02-12,266,1,0,0,0
591963,684,5,2014-01-17,487,1,0,0,0
794763,554,5,2013-07-19,477,1,1,0,1
805964,605,2,2013-07-09,386,1,0,0,0
373430,649,4,2014-08-07,417,1,1,0,1
412170,406,5,2014-06-27,464,1,0,0,0
787298,894,5,2013-07-26,1070,1,0,0,1
420048,479,5,2014-06-20,1477,1,1,0,0
806115,756,2,2013-07-09,1872,1,0,0,0
294986,765,4,2014-10-30,705,1,0,0,1
726766,572,3,2013-09-18,522,1,0,0,0
126628,634,4,2015-04-09,642,1,0,0,1
587702,883,2,2014-01-21,578,1,1,0,0
648935,791,3,2013-11-27,672,1,0,0,0
157536,322,4,2015-03-12,543,1,0,0,0
564870,351,1,2014-02-10,462,1,0,0,0
205576,417,3,2015-01-28,694,1,1,0,0
859924,1045,3,2013-05-22,818,1,0,0,0
230867,63,1,2015-01-05,733,1,1,0,1
656820,871,3,2013-11-20,440,1,1,0,0
